AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,SEX,RAC1P,PUMA,ST,OCCP,JWTR,POWPUMA,COW,WKHP,PINCP,ESR,JWMNP
19.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5860.0,1.0,400.0,1.0,48.0,28500.0,1.0,False
21.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,9570.0,1.0,400.0,1.0,60.0,52000.0,1.0,True
54.0,20.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,6730.0,8.0,200.0,4.0,40.0,32000.0,1.0,False
40.0,23.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,2205.0,1.0,500.0,4.0,50.0,35000.0,1.0,False
19.0,14.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,4850.0,1.0,500.0,1.0,47.0,7000.0,1.0,False
19.0,18.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,4720.0,1.0,500.0,1.0,40.0,5200.0,1.0,False
19.0,18.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,160.0,1.0,500.0,1.0,40.0,9600.0,1.0,False
74.0,17.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,8450.0,1.0,100.0,7.0,50.0,79500.0,1.0,False
32.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,9.0,300.0,56.0,7140.0,1.0,300.0,4.0,40.0,40800.0,1.0,False
46.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,1720.0,1.0,300.0,2.0,40.0,62400.0,1.0,False
59.0,16.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,4720.0,1.0,300.0,1.0,32.0,28000.0,1.0,False
27.0,17.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,4020.0,1.0,300.0,2.0,65.0,15000.0,1.0,False
27.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,3.0,300.0,56.0,6260.0,1.0,300.0,1.0,40.0,39000.0,1.0,False
41.0,16.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,100.0,56.0,4110.0,1.0,100.0,1.0,40.0,28000.0,1.0,False
41.0,16.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,3603.0,1.0,500.0,1.0,40.0,20000.0,1.0,False
23.0,19.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,3603.0,1.0,500.0,1.0,40.0,15000.0,1.0,False
61.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5740.0,1.0,500.0,1.0,45.0,37000.0,1.0,False
52.0,19.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,500.0,56.0,4020.0,0.0,0.0,6.0,15.0,2404.0,6.0,False
53.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,500.0,56.0,6950.0,1.0,500.0,1.0,17.0,26620.0,1.0,True
21.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,500.0,56.0,5400.0,1.0,500.0,3.0,40.0,14520.0,1.0,False
39.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,2640.0,1.0,400.0,1.0,40.0,36000.0,1.0,False
61.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4700.0,1.0,400.0,1.0,40.0,50000.0,1.0,False
77.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,205.0,11.0,500.0,6.0,20.0,42000.0,1.0,False
34.0,16.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,500.0,56.0,4700.0,1.0,500.0,1.0,40.0,42600.0,1.0,True
33.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4720.0,1.0,500.0,1.0,42.0,21000.0,1.0,False
52.0,24.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,3050.0,1.0,300.0,2.0,40.0,104000.0,1.0,False
53.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,3255.0,1.0,300.0,5.0,40.0,81800.0,1.0,False
23.0,19.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,4040.0,1.0,300.0,1.0,20.0,12000.0,1.0,True
72.0,21.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,205.0,10.0,100.0,7.0,40.0,31000.0,1.0,False
37.0,23.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,3100.0,1.0,400.0,1.0,80.0,507000.0,1.0,False
60.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,440.0,1.0,690.0,1.0,40.0,24000.0,1.0,True
65.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,5610.0,1.0,100.0,1.0,40.0,80000.0,1.0,False
21.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,5000.0,1.0,500.0,1.0,40.0,31300.0,1.0,False
69.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5740.0,1.0,500.0,4.0,40.0,60800.0,1.0,False
42.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,5540.0,1.0,100.0,5.0,20.0,15000.0,1.0,False
45.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,710.0,1.0,500.0,7.0,50.0,561000.0,1.0,False
36.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,2310.0,1.0,300.0,4.0,50.0,57600.0,1.0,False
36.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,8630.0,1.0,300.0,1.0,48.0,85000.0,1.0,False
70.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,2310.0,0.0,0.0,3.0,30.0,22000.0,6.0,False
44.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5521.0,1.0,500.0,3.0,40.0,32000.0,1.0,True
54.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4210.0,1.0,100.0,1.0,40.0,30000.0,1.0,True
60.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,2002.0,1.0,100.0,3.0,32.0,68000.0,1.0,False
30.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,2850.0,10.0,300.0,4.0,45.0,50900.0,1.0,False
30.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,3630.0,1.0,300.0,1.0,30.0,30000.0,1.0,False
27.0,23.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,300.0,56.0,3255.0,10.0,300.0,1.0,36.0,50000.0,1.0,False
65.0,24.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,56.0,360.0,0.0,0.0,4.0,40.0,140000.0,6.0,False
42.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,3255.0,1.0,400.0,2.0,42.0,76090.0,1.0,False
60.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,7420.0,1.0,400.0,7.0,40.0,21600.0,1.0,True
60.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5160.0,1.0,400.0,1.0,40.0,35000.0,1.0,True
66.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2040.0,1.0,100.0,2.0,20.0,66100.0,1.0,False
37.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,6355.0,1.0,500.0,1.0,40.0,36000.0,1.0,False
60.0,24.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,2752.0,11.0,300.0,6.0,20.0,170700.0,1.0,False
66.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,5340.0,1.0,100.0,1.0,24.0,42000.0,1.0,True
56.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,7210.0,1.0,200.0,1.0,40.0,70000.0,1.0,False
25.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,6260.0,0.0,0.0,1.0,55.0,25000.0,6.0,False
29.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,7200.0,0.0,0.0,6.0,1.0,800.0,6.0,False
29.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,3402.0,1.0,400.0,1.0,72.0,55000.0,1.0,False
36.0,18.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4600.0,1.0,400.0,1.0,35.0,18000.0,1.0,True
67.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2040.0,11.0,100.0,2.0,50.0,55600.0,1.0,False
62.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,4622.0,1.0,100.0,1.0,40.0,31200.0,1.0,False
27.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,9620.0,11.0,500.0,1.0,80.0,77400.0,1.0,False
28.0,23.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,3250.0,0.0,0.0,6.0,48.0,20000.0,2.0,False
22.0,18.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,100.0,56.0,5160.0,1.0,100.0,1.0,40.0,26000.0,1.0,True
26.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,56.0,8650.0,1.0,100.0,1.0,45.0,65000.0,1.0,True
37.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,3310.0,1.0,400.0,1.0,30.0,40000.0,1.0,False
37.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,2205.0,1.0,400.0,1.0,50.0,80000.0,1.0,True
57.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,8600.0,1.0,500.0,1.0,50.0,100500.0,1.0,True
58.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,2360.0,10.0,500.0,3.0,10.0,7040.0,1.0,True
63.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5740.0,1.0,400.0,1.0,40.0,8400.0,1.0,False
61.0,16.0,1.0,2.0,0.0,5.0,1.0,1.0,8.0,400.0,56.0,4020.0,1.0,400.0,1.0,40.0,40000.0,1.0,False
26.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,8530.0,1.0,200.0,1.0,45.0,30000.0,1.0,False
24.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,200.0,56.0,8530.0,1.0,200.0,1.0,45.0,16000.0,1.0,False
81.0,16.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5740.0,1.0,400.0,7.0,30.0,55600.0,1.0,False
34.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,3740.0,1.0,400.0,3.0,56.0,75000.0,1.0,False
35.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,2350.0,1.0,400.0,3.0,40.0,58000.0,1.0,False
41.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4220.0,1.0,100.0,1.0,30.0,3200.0,1.0,False
31.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,20.0,1.0,100.0,1.0,45.0,45000.0,1.0,False
57.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2100.0,1.0,100.0,1.0,50.0,160100.0,1.0,False
45.0,23.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,440.0,1.0,100.0,1.0,50.0,497000.0,1.0,False
64.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,20.0,1.0,400.0,7.0,40.0,600000.0,1.0,False
21.0,16.0,5.0,1.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,6050.0,0.0,0.0,1.0,50.0,3000.0,6.0,False
59.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,20.0,1.0,300.0,1.0,50.0,86000.0,1.0,False
36.0,15.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,9620.0,1.0,300.0,1.0,40.0,17500.0,1.0,False
52.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,800.0,11.0,400.0,1.0,50.0,110000.0,1.0,False
50.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,205.0,11.0,500.0,6.0,60.0,22000.0,1.0,False
51.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,500.0,56.0,205.0,11.0,500.0,6.0,60.0,34500.0,1.0,False
32.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,5860.0,1.0,400.0,6.0,60.0,70000.0,1.0,False
34.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,2310.0,1.0,400.0,4.0,50.0,43000.0,1.0,True
51.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,7240.0,0.0,0.0,1.0,40.0,33500.0,3.0,False
56.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4760.0,1.0,400.0,1.0,40.0,30000.0,1.0,False
26.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,4720.0,1.0,400.0,1.0,40.0,159000.0,1.0,False
38.0,12.0,5.0,1.0,0.0,1.0,3.0,2.0,1.0,300.0,56.0,4140.0,9.0,300.0,1.0,25.0,17700.0,1.0,False
59.0,20.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,3255.0,1.0,300.0,1.0,42.0,35000.0,1.0,True
58.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4760.0,1.0,100.0,1.0,40.0,26000.0,1.0,False
54.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,6005.0,1.0,100.0,1.0,50.0,100050.0,1.0,False
52.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,5120.0,1.0,200.0,2.0,45.0,28000.0,1.0,True
21.0,18.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,100.0,56.0,4510.0,1.0,200.0,1.0,40.0,3000.0,1.0,False
37.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,350.0,1.0,400.0,1.0,40.0,95000.0,1.0,False
38.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,7020.0,1.0,400.0,1.0,40.0,62000.0,1.0,False
55.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,9.0,200.0,56.0,4230.0,1.0,200.0,4.0,40.0,33000.0,1.0,False
61.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,7020.0,1.0,200.0,5.0,40.0,174400.0,1.0,False
60.0,19.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,400.0,56.0,120.0,11.0,400.0,1.0,50.0,76300.0,1.0,False
36.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,800.0,11.0,400.0,1.0,30.0,75000.0,1.0,False
39.0,16.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,4220.0,1.0,400.0,1.0,40.0,24000.0,1.0,False
29.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,9650.0,1.0,500.0,1.0,40.0,70000.0,1.0,True
77.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4220.0,1.0,500.0,6.0,4.0,13580.0,1.0,False
70.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,8740.0,0.0,0.0,6.0,4.0,21900.0,6.0,False
55.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5740.0,1.0,500.0,1.0,41.0,36000.0,1.0,False
23.0,16.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,4055.0,1.0,500.0,1.0,28.0,7000.0,1.0,False
48.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,9130.0,1.0,100.0,1.0,91.0,82200.0,1.0,False
38.0,16.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,7000.0,1.0,500.0,4.0,40.0,39000.0,1.0,False
67.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,4800.0,0.0,0.0,1.0,24.0,10800.0,6.0,False
64.0,16.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,3602.0,1.0,400.0,1.0,40.0,25000.0,1.0,True
54.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,440.0,1.0,400.0,5.0,40.0,108000.0,1.0,False
55.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,410.0,1.0,400.0,2.0,50.0,85000.0,1.0,False
25.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,3.0,500.0,56.0,6260.0,0.0,0.0,1.0,40.0,68400.0,6.0,False
83.0,16.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,56.0,9130.0,1.0,100.0,1.0,45.0,42800.0,1.0,False
39.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,1935.0,2.0,500.0,1.0,40.0,79500.0,1.0,True
36.0,13.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,4030.0,1.0,500.0,1.0,30.0,13500.0,1.0,False
29.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4700.0,1.0,500.0,6.0,15.0,2350.0,1.0,False
29.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,500.0,56.0,1551.0,1.0,500.0,1.0,50.0,80000.0,1.0,True
65.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,2205.0,10.0,200.0,2.0,55.0,44650.0,1.0,False
54.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,960.0,1.0,100.0,1.0,60.0,507000.0,1.0,False
42.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,3840.0,11.0,500.0,4.0,50.0,68000.0,1.0,False
42.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,1108.0,1.0,500.0,3.0,40.0,72600.0,1.0,False
51.0,20.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,1555.0,1.0,300.0,1.0,90.0,100000.0,1.0,False
57.0,16.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,6950.0,1.0,500.0,1.0,40.0,104000.0,1.0,True
23.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,1745.0,0.0,0.0,4.0,40.0,37200.0,2.0,False
22.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,300.0,56.0,3603.0,1.0,300.0,2.0,35.0,11000.0,1.0,False
43.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,5000.0,1.0,300.0,5.0,52.0,57000.0,1.0,True
43.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,2300.0,1.0,300.0,3.0,29.0,16400.0,1.0,True
17.0,14.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,300.0,56.0,4055.0,0.0,0.0,1.0,12.0,2400.0,6.0,False
38.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,2545.0,1.0,300.0,4.0,39.0,27040.0,1.0,False
25.0,22.0,5.0,2.0,0.0,5.0,3.0,1.0,6.0,300.0,56.0,2545.0,10.0,300.0,4.0,19.0,2000.0,1.0,False
40.0,24.0,1.0,2.0,0.0,5.0,2.0,1.0,6.0,300.0,56.0,2545.0,10.0,300.0,4.0,40.0,30000.0,1.0,False
52.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,2015.0,1.0,500.0,5.0,40.0,95000.0,1.0,False
50.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,2016.0,1.0,500.0,5.0,40.0,94200.0,1.0,False
64.0,16.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4600.0,11.0,400.0,6.0,65.0,76800.0,1.0,False
51.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2320.0,1.0,100.0,3.0,40.0,75000.0,1.0,False
51.0,21.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,910.0,1.0,100.0,1.0,40.0,68000.0,1.0,False
59.0,20.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5120.0,1.0,500.0,3.0,40.0,34400.0,1.0,False
59.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3630.0,11.0,100.0,7.0,15.0,16200.0,1.0,False
49.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,100.0,56.0,1108.0,1.0,690.0,1.0,36.0,46800.0,1.0,True
80.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,6050.0,10.0,200.0,8.0,6.0,77500.0,1.0,False
80.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,205.0,11.0,200.0,7.0,10.0,98700.0,1.0,False
57.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4700.0,1.0,400.0,1.0,40.0,50000.0,1.0,False
58.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,9130.0,1.0,400.0,1.0,40.0,45000.0,1.0,False
28.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4700.0,1.0,400.0,1.0,40.0,31200.0,1.0,False
55.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3602.0,1.0,100.0,1.0,30.0,28200.0,1.0,True
17.0,14.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,100.0,56.0,6050.0,0.0,0.0,1.0,15.0,2500.0,2.0,False
62.0,16.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,200.0,56.0,5740.0,1.0,200.0,2.0,45.0,8500.0,1.0,False
26.0,21.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,300.0,56.0,2545.0,1.0,300.0,3.0,40.0,21000.0,1.0,False
48.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,8740.0,0.0,0.0,7.0,50.0,60000.0,2.0,False
28.0,18.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3603.0,1.0,100.0,2.0,32.0,10000.0,1.0,False
29.0,15.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,6230.0,1.0,100.0,1.0,40.0,12000.0,1.0,False
48.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,3255.0,1.0,100.0,2.0,40.0,85000.0,1.0,False
51.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3255.0,1.0,100.0,2.0,40.0,73000.0,1.0,False
24.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,7750.0,1.0,100.0,1.0,40.0,35000.0,1.0,False
56.0,17.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,4020.0,1.0,400.0,1.0,35.0,25000.0,1.0,False
31.0,17.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,400.0,56.0,4020.0,1.0,400.0,1.0,38.0,15000.0,1.0,False
25.0,19.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,3645.0,1.0,500.0,1.0,15.0,19200.0,1.0,False
32.0,18.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,7560.0,1.0,500.0,1.0,70.0,42000.0,1.0,False
30.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,3322.0,1.0,500.0,1.0,40.0,70000.0,1.0,False
53.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,2545.0,10.0,500.0,3.0,29.0,20000.0,1.0,False
56.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,7700.0,1.0,500.0,1.0,45.0,100000.0,1.0,True
62.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,3255.0,1.0,500.0,1.0,20.0,10000.0,1.0,False
64.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,230.0,1.0,500.0,3.0,36.0,86000.0,1.0,True
67.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,10.0,11.0,300.0,7.0,32.0,27800.0,1.0,False
67.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,6200.0,1.0,300.0,7.0,40.0,41700.0,1.0,False
38.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,440.0,1.0,100.0,5.0,40.0,79000.0,1.0,False
37.0,21.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,200.0,56.0,3603.0,0.0,0.0,2.0,40.0,16800.0,6.0,False
47.0,20.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,200.0,56.0,3870.0,1.0,200.0,3.0,40.0,6000.0,1.0,False
46.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9130.0,1.0,200.0,1.0,42.0,90000.0,1.0,True
22.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,4720.0,1.0,200.0,1.0,40.0,7000.0,1.0,False
31.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,6515.0,1.0,300.0,1.0,40.0,48000.0,1.0,True
74.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,4810.0,0.0,0.0,6.0,3.0,328700.0,6.0,False
73.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4600.0,11.0,500.0,6.0,20.0,28100.0,1.0,False
19.0,16.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,4720.0,0.0,0.0,1.0,30.0,2400.0,6.0,False
45.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5860.0,1.0,400.0,1.0,40.0,28000.0,1.0,False
49.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,6442.0,1.0,400.0,3.0,40.0,50000.0,1.0,False
37.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,3100.0,1.0,400.0,1.0,80.0,507000.0,1.0,False
31.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,2310.0,1.0,100.0,3.0,45.0,47600.0,1.0,False
33.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,100.0,56.0,4850.0,1.0,100.0,1.0,30.0,55000.0,1.0,False
