AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ST,PINCP,ESR,FER,HINS2
59.0,15.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,110000.0,1.0,0.0,False
57.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,32000.0,1.0,0.0,False
18.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,5000.0,1.0,2.0,False
54.0,22.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,117600.0,1.0,0.0,False
23.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,30000.0,1.0,2.0,False
28.0,19.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,8000.0,1.0,2.0,False
25.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,15000.0,1.0,0.0,False
63.0,24.0,5.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,120120.0,1.0,0.0,False
54.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,32500.0,1.0,0.0,False
34.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,45000.0,1.0,2.0,False
63.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,67000.0,1.0,0.0,False
30.0,14.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,24700.0,1.0,0.0,False
51.0,17.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,16200.0,1.0,0.0,False
61.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,13000.0,1.0,0.0,True
60.0,22.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,4500.0,1.0,0.0,True
20.0,20.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,8000.0,1.0,2.0,True
18.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,8000.0,1.0,0.0,True
51.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,28200.0,1.0,0.0,False
25.0,16.0,5.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,49.0,15200.0,1.0,0.0,False
22.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,14800.0,1.0,2.0,False
19.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,14800.0,1.0,0.0,False
31.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,35000.0,1.0,2.0,False
35.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,75000.0,1.0,0.0,False
22.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,3400.0,2.0,2.0,False
22.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,55000.0,1.0,0.0,False
28.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,26000.0,1.0,0.0,False
23.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,49.0,22000.0,1.0,2.0,True
24.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,24000.0,1.0,0.0,False
46.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,49.0,30000.0,1.0,2.0,False
30.0,16.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,52000.0,1.0,0.0,False
72.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,64100.0,6.0,0.0,False
37.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,43700.0,1.0,2.0,False
29.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,29200.0,1.0,0.0,False
23.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,7800.0,6.0,2.0,False
29.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,60000.0,1.0,0.0,False
39.0,14.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,12500.0,6.0,2.0,False
35.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,45000.0,1.0,0.0,False
17.0,13.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,500.0,1.0,0.0,False
50.0,21.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,49.0,55000.0,1.0,0.0,False
22.0,16.0,5.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,49.0,17000.0,1.0,2.0,False
39.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,190000.0,1.0,0.0,False
51.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,63000.0,1.0,0.0,False
48.0,20.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,74000.0,1.0,0.0,False
62.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,214800.0,1.0,0.0,False
67.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,104900.0,1.0,0.0,False
34.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,4000.0,1.0,1.0,False
38.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,85000.0,1.0,0.0,False
28.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,35000.0,1.0,0.0,False
38.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,40000.0,1.0,0.0,False
33.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,61000.0,1.0,0.0,False
28.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,53500.0,1.0,2.0,False
31.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,45000.0,1.0,0.0,False
65.0,14.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,172000.0,1.0,0.0,False
65.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,46000.0,1.0,0.0,False
52.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,16200.0,6.0,0.0,False
68.0,19.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,63000.0,1.0,0.0,False
69.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,78300.0,1.0,0.0,False
38.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,23400.0,1.0,0.0,False
53.0,18.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,73000.0,1.0,0.0,False
41.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,50000.0,1.0,2.0,False
64.0,13.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,43500.0,1.0,0.0,False
33.0,22.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,49.0,135400.0,1.0,0.0,False
36.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,100000.0,1.0,0.0,False
45.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,164700.0,1.0,0.0,False
41.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,175000.0,1.0,2.0,False
51.0,16.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,25000.0,1.0,0.0,False
28.0,16.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,28000.0,1.0,0.0,False
59.0,22.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,319500.0,1.0,0.0,False
55.0,21.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,75000.0,1.0,0.0,False
36.0,16.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,49.0,56000.0,1.0,0.0,False
49.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,15600.0,1.0,2.0,False
52.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,109000.0,1.0,0.0,False
23.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,17400.0,1.0,0.0,False
60.0,21.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,2400.0,6.0,0.0,True
40.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,95000.0,1.0,0.0,False
39.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,90000.0,1.0,2.0,False
41.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,100000.0,1.0,0.0,True
62.0,16.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,8.0,49.0,50000.0,1.0,0.0,False
24.0,18.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,12000.0,1.0,2.0,False
57.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,34000.0,1.0,0.0,False
29.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,32000.0,1.0,0.0,False
53.0,20.0,5.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,10000.0,3.0,0.0,False
49.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,33760.0,1.0,0.0,False
36.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,45000.0,1.0,2.0,False
36.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,155000.0,1.0,0.0,False
36.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,25000.0,1.0,2.0,False
65.0,20.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,49.0,100000.0,1.0,0.0,False
44.0,21.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,120000.0,1.0,0.0,False
54.0,14.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,6000.0,1.0,0.0,False
44.0,13.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,49.0,7000.0,1.0,0.0,False
28.0,14.0,3.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,6000.0,1.0,2.0,False
27.0,11.0,5.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,7000.0,1.0,2.0,False
53.0,24.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,472000.0,1.0,0.0,False
42.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,52000.0,1.0,0.0,False
34.0,21.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,49.0,56000.0,1.0,2.0,False
67.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,49.0,45200.0,1.0,0.0,True
42.0,20.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,49.0,35000.0,1.0,0.0,True
24.0,16.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,25000.0,1.0,2.0,False
24.0,16.0,1.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,49.0,38000.0,1.0,0.0,False
48.0,21.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,98000.0,1.0,0.0,False
49.0,21.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,18000.0,1.0,2.0,False
42.0,18.0,3.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,49.0,23000.0,1.0,0.0,False
32.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,15060.0,1.0,2.0,True
31.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,92000.0,1.0,0.0,True
61.0,16.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,50300.0,1.0,0.0,False
17.0,14.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,2000.0,1.0,0.0,False
20.0,18.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,40000.0,1.0,0.0,False
60.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,18000.0,1.0,0.0,False
36.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,12500.0,1.0,2.0,True
40.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,30200.0,1.0,0.0,False
41.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,8000.0,6.0,2.0,False
43.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,120000.0,1.0,0.0,False
18.0,18.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,8000.0,1.0,2.0,False
17.0,14.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,2000.0,1.0,2.0,False
53.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,64100.0,1.0,0.0,False
56.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,44100.0,1.0,0.0,False
39.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,184000.0,1.0,0.0,False
69.0,18.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,4800.0,1.0,0.0,False
65.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,12000.0,6.0,0.0,False
42.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,24000.0,1.0,2.0,False
45.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,35000.0,1.0,0.0,False
40.0,16.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,240000.0,3.0,0.0,False
39.0,20.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,16000.0,1.0,2.0,False
67.0,20.0,3.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,69000.0,1.0,0.0,False
71.0,22.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,31900.0,1.0,0.0,True
25.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,49.0,30000.0,1.0,2.0,False
68.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,21000.0,1.0,0.0,False
64.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,36810.0,1.0,0.0,False
29.0,18.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,6300.0,1.0,2.0,False
46.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,58700.0,1.0,0.0,False
20.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,10000.0,1.0,0.0,False
29.0,19.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,40000.0,1.0,0.0,False
53.0,15.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,65000.0,1.0,0.0,False
49.0,16.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,8.0,49.0,13000.0,1.0,2.0,False
26.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,42000.0,1.0,0.0,False
35.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,18200.0,1.0,0.0,False
40.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,22000.0,1.0,2.0,True
44.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,60000.0,1.0,0.0,True
18.0,14.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,3200.0,1.0,0.0,True
59.0,20.0,3.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,26000.0,1.0,0.0,False
41.0,16.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,49.0,50000.0,1.0,0.0,True
65.0,21.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,85200.0,1.0,0.0,False
49.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,540.0,6.0,2.0,False
51.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,69200.0,1.0,0.0,False
19.0,14.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,4000.0,1.0,2.0,False
26.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,4000.0,1.0,0.0,True
21.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,4000.0,1.0,2.0,False
56.0,20.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,49.0,14000.0,3.0,0.0,False
35.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,49.0,29700.0,1.0,0.0,False
26.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,49.0,26300.0,1.0,0.0,False
23.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,49.0,7000.0,1.0,0.0,False
66.0,21.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,49.0,128600.0,1.0,0.0,False
75.0,19.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,19400.0,1.0,0.0,False
59.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,50000.0,1.0,0.0,False
57.0,21.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,37000.0,1.0,0.0,False
50.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,36000.0,1.0,2.0,False
55.0,19.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,49.0,70000.0,1.0,0.0,False
26.0,20.0,5.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,8000.0,6.0,2.0,True
75.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,26600.0,6.0,0.0,True
28.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,65000.0,1.0,0.0,True
25.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,32000.0,1.0,0.0,False
25.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,21500.0,2.0,2.0,False
61.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,40000.0,1.0,0.0,True
29.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,80000.0,1.0,0.0,False
30.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,450.0,6.0,2.0,False
33.0,19.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,49.0,52000.0,1.0,0.0,False
62.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,49.0,150000.0,1.0,0.0,False
34.0,16.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,49.0,27000.0,1.0,0.0,False
57.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,83020.0,1.0,0.0,False
43.0,18.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,30000.0,1.0,0.0,True
51.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,96000.0,1.0,0.0,False
53.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,11200.0,1.0,0.0,False
23.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,25000.0,1.0,0.0,False
19.0,16.0,5.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,25800.0,6.0,0.0,False
18.0,16.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,49.0,15000.0,1.0,2.0,False
18.0,16.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,49.0,15000.0,1.0,0.0,False
