AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,SEX,RAC1P,PUMA,ST,OCCP,JWTR,POWPUMA,COW,WKHP,PINCP,ESR,JWMNP
45.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,300.0,4.0,9141.0,1.0,300.0,1.0,40.0,22000.0,1.0,True
63.0,9.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,118.0,4.0,4251.0,1.0,100.0,1.0,40.0,43000.0,1.0,False
27.0,14.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,118.0,4.0,6260.0,1.0,100.0,1.0,40.0,1200.0,1.0,False
31.0,20.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,122.0,4.0,5000.0,1.0,100.0,1.0,40.0,30000.0,1.0,False
57.0,21.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,102.0,4.0,2840.0,1.0,100.0,1.0,40.0,49000.0,1.0,True
49.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,111.0,4.0,220.0,1.0,100.0,5.0,36.0,55200.0,1.0,False
19.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,9.0,111.0,4.0,4020.0,1.0,100.0,1.0,30.0,7500.0,1.0,True
80.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,120.0,4.0,940.0,0.0,0.0,1.0,50.0,35000.0,6.0,False
59.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,109.0,4.0,5100.0,2.0,100.0,3.0,40.0,35060.0,1.0,False
58.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,109.0,4.0,800.0,11.0,100.0,2.0,40.0,40060.0,1.0,False
67.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,900.0,4.0,9130.0,1.0,900.0,1.0,60.0,52000.0,1.0,True
58.0,16.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,127.0,4.0,4251.0,1.0,100.0,6.0,50.0,86040.0,1.0,True
42.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,107.0,4.0,800.0,1.0,100.0,1.0,45.0,163600.0,1.0,True
39.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,107.0,4.0,800.0,11.0,100.0,1.0,15.0,20000.0,1.0,False
41.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,107.0,4.0,120.0,1.0,100.0,1.0,45.0,10000.0,1.0,True
42.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,107.0,4.0,5100.0,1.0,100.0,1.0,50.0,412000.0,1.0,True
63.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,203.0,4.0,4950.0,1.0,200.0,7.0,60.0,34000.0,1.0,True
41.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,807.0,4.0,1006.0,1.0,200.0,1.0,40.0,68000.0,1.0,True
39.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,807.0,4.0,4850.0,0.0,0.0,1.0,40.0,20000.0,6.0,False
49.0,23.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,110.0,4.0,4010.0,1.0,100.0,1.0,40.0,30000.0,1.0,False
47.0,11.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,807.0,4.0,6050.0,1.0,800.0,1.0,40.0,37000.0,1.0,True
47.0,15.0,3.0,2.0,0.0,4.0,1.0,2.0,1.0,300.0,4.0,4720.0,1.0,300.0,1.0,25.0,11000.0,1.0,False
46.0,20.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,300.0,4.0,9130.0,0.0,0.0,1.0,25.0,12000.0,3.0,False
51.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,900.0,4.0,5740.0,1.0,900.0,4.0,40.0,36900.0,1.0,True
68.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,900.0,4.0,5940.0,1.0,900.0,4.0,40.0,69900.0,1.0,True
47.0,23.0,1.0,2.0,0.0,4.0,1.0,1.0,6.0,129.0,4.0,3090.0,1.0,100.0,1.0,50.0,140700.0,1.0,True
21.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,106.0,4.0,8030.0,1.0,100.0,1.0,40.0,47000.0,1.0,True
18.0,18.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,106.0,4.0,4110.0,1.0,100.0,1.0,35.0,7000.0,1.0,False
20.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,106.0,4.0,5610.0,1.0,100.0,1.0,32.0,17000.0,1.0,False
58.0,23.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,112.0,4.0,2100.0,2.0,100.0,3.0,32.0,85000.0,1.0,True
32.0,19.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,123.0,4.0,2300.0,1.0,100.0,2.0,29.0,2100.0,1.0,False
53.0,6.0,5.0,2.0,0.0,5.0,1.0,1.0,1.0,123.0,4.0,4760.0,1.0,100.0,1.0,40.0,32000.0,1.0,False
21.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,4.0,4760.0,1.0,400.0,1.0,25.0,16900.0,1.0,False
23.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,4.0,9030.0,12.0,400.0,1.0,40.0,50000.0,1.0,True
30.0,14.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,130.0,4.0,3603.0,1.0,100.0,1.0,50.0,22000.0,1.0,False
62.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,127.0,4.0,8990.0,1.0,100.0,1.0,20.0,39230.0,1.0,True
61.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,127.0,4.0,4720.0,1.0,100.0,1.0,30.0,13200.0,1.0,True
36.0,22.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,129.0,4.0,800.0,11.0,100.0,1.0,45.0,88000.0,1.0,False
31.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,129.0,4.0,335.0,1.0,100.0,1.0,60.0,30000.0,1.0,True
37.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,102.0,4.0,9030.0,12.0,3100.0,1.0,40.0,70000.0,1.0,True
38.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,102.0,4.0,7315.0,1.0,100.0,1.0,40.0,34200.0,1.0,False
56.0,20.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,134.0,4.0,9620.0,1.0,100.0,1.0,40.0,108500.0,1.0,False
62.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,204.0,4.0,110.0,1.0,200.0,1.0,40.0,170000.0,1.0,True
52.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,110.0,4.0,9130.0,1.0,100.0,1.0,55.0,68000.0,1.0,False
52.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,110.0,4.0,3255.0,1.0,100.0,1.0,48.0,75000.0,1.0,False
65.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,101.0,4.0,9150.0,0.0,0.0,1.0,35.0,29400.0,6.0,False
46.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,101.0,4.0,1108.0,11.0,100.0,1.0,40.0,234000.0,1.0,False
35.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,700.0,4.0,9600.0,1.0,700.0,1.0,40.0,25000.0,1.0,False
37.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,101.0,4.0,3255.0,1.0,100.0,2.0,36.0,63000.0,1.0,False
43.0,16.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,101.0,4.0,6230.0,0.0,0.0,1.0,40.0,32000.0,2.0,False
58.0,13.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,131.0,4.0,4720.0,1.0,100.0,1.0,40.0,15000.0,1.0,False
23.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,131.0,4.0,4760.0,1.0,100.0,1.0,35.0,10000.0,1.0,False
30.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,9.0,205.0,4.0,1410.0,1.0,200.0,1.0,40.0,104190.0,1.0,True
34.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,115.0,4.0,1108.0,11.0,100.0,2.0,40.0,120650.0,1.0,False
33.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,115.0,4.0,750.0,1.0,100.0,3.0,40.0,56000.0,1.0,True
31.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,4.0,3602.0,0.0,0.0,1.0,40.0,9000.0,2.0,False
47.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,123.0,4.0,4920.0,1.0,100.0,6.0,40.0,60000.0,1.0,False
46.0,21.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,123.0,4.0,910.0,1.0,100.0,1.0,40.0,70000.0,1.0,False
62.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,134.0,4.0,4251.0,1.0,100.0,1.0,40.0,82000.0,1.0,True
61.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,103.0,4.0,5120.0,1.0,100.0,1.0,40.0,47000.0,1.0,True
62.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,103.0,4.0,800.0,1.0,100.0,1.0,40.0,57000.0,1.0,True
37.0,22.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,113.0,4.0,440.0,1.0,100.0,1.0,45.0,6000.0,1.0,True
39.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,113.0,4.0,136.0,1.0,7300.0,1.0,44.0,33000.0,1.0,False
51.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,128.0,4.0,7140.0,1.0,100.0,1.0,40.0,47200.0,1.0,True
38.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,4.0,2330.0,1.0,400.0,3.0,60.0,46000.0,1.0,False
42.0,19.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,400.0,4.0,310.0,1.0,400.0,1.0,40.0,48000.0,1.0,False
46.0,21.0,4.0,2.0,0.0,1.0,3.0,1.0,9.0,118.0,4.0,4840.0,1.0,100.0,1.0,40.0,8000.0,1.0,True
51.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,9.0,118.0,4.0,5240.0,3.0,100.0,1.0,36.0,23000.0,1.0,False
45.0,22.0,1.0,2.0,0.0,5.0,3.0,1.0,1.0,202.0,4.0,4930.0,11.0,200.0,1.0,70.0,125000.0,1.0,False
38.0,23.0,1.0,2.0,0.0,5.0,3.0,2.0,1.0,202.0,4.0,2002.0,1.0,200.0,1.0,25.0,300.0,1.0,False
20.0,16.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,114.0,4.0,4020.0,1.0,100.0,1.0,40.0,20000.0,1.0,True
29.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,114.0,4.0,4020.0,1.0,100.0,1.0,40.0,30000.0,1.0,False
63.0,16.0,1.0,2.0,0.0,5.0,2.0,2.0,1.0,130.0,4.0,4020.0,1.0,100.0,2.0,35.0,10500.0,1.0,False
23.0,15.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,124.0,4.0,9620.0,1.0,100.0,1.0,22.0,12000.0,1.0,True
24.0,16.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,124.0,4.0,9620.0,1.0,100.0,1.0,37.0,26000.0,1.0,True
63.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,100.0,4.0,3740.0,1.0,100.0,3.0,54.0,104000.0,1.0,True
62.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,100.0,4.0,2320.0,1.0,100.0,4.0,40.0,85690.0,1.0,True
53.0,12.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,208.0,4.0,4030.0,1.0,200.0,1.0,30.0,14500.0,1.0,True
31.0,12.0,4.0,2.0,0.0,5.0,3.0,1.0,1.0,208.0,4.0,7200.0,1.0,200.0,1.0,40.0,40300.0,1.0,False
25.0,19.0,5.0,2.0,0.0,5.0,3.0,2.0,1.0,208.0,4.0,2002.0,1.0,200.0,7.0,40.0,30000.0,1.0,True
69.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,900.0,4.0,4965.0,1.0,900.0,1.0,12.0,13200.0,1.0,False
54.0,20.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,123.0,4.0,9130.0,1.0,100.0,1.0,40.0,50000.0,1.0,False
58.0,20.0,1.0,2.0,0.0,4.0,1.0,1.0,6.0,107.0,4.0,650.0,1.0,100.0,1.0,40.0,47000.0,1.0,False
48.0,16.0,1.0,2.0,0.0,4.0,1.0,2.0,6.0,107.0,4.0,52.0,1.0,100.0,1.0,50.0,130000.0,1.0,True
18.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,6.0,107.0,4.0,4055.0,1.0,100.0,1.0,8.0,6000.0,1.0,True
65.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,106.0,4.0,2006.0,1.0,100.0,7.0,30.0,36000.0,1.0,False
63.0,21.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,115.0,4.0,220.0,1.0,100.0,3.0,55.0,120860.0,1.0,False
58.0,20.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,300.0,4.0,705.0,1.0,300.0,4.0,45.0,55000.0,1.0,False
60.0,21.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,300.0,4.0,4710.0,1.0,300.0,1.0,45.0,35000.0,1.0,True
33.0,15.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,600.0,4.0,7160.0,1.0,600.0,6.0,30.0,12000.0,1.0,True
40.0,18.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,4.0,4760.0,0.0,0.0,6.0,2.0,2030.0,6.0,False
41.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,4.0,8990.0,1.0,400.0,1.0,40.0,70000.0,1.0,True
69.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,117.0,4.0,5740.0,1.0,100.0,1.0,47.0,49000.0,1.0,False
59.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,115.0,4.0,5330.0,1.0,100.0,1.0,40.0,45000.0,1.0,True
17.0,15.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,115.0,4.0,4600.0,1.0,100.0,1.0,20.0,15000.0,1.0,False
34.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,125.0,4.0,2310.0,1.0,100.0,4.0,40.0,36000.0,1.0,False
37.0,15.0,1.0,2.0,0.0,5.0,1.0,1.0,8.0,125.0,4.0,4020.0,1.0,100.0,1.0,50.0,20000.0,1.0,True
57.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,134.0,4.0,7000.0,12.0,100.0,1.0,40.0,114000.0,1.0,True
26.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,134.0,4.0,5810.0,1.0,100.0,1.0,40.0,36000.0,1.0,False
30.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,118.0,4.0,2600.0,1.0,100.0,2.0,40.0,42000.0,1.0,True
41.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,121.0,4.0,4700.0,1.0,100.0,1.0,45.0,45000.0,1.0,True
49.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,121.0,4.0,4760.0,1.0,100.0,1.0,55.0,100000.0,1.0,True
24.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,8.0,121.0,4.0,5840.0,0.0,0.0,1.0,40.0,15600.0,3.0,False
60.0,1.0,3.0,2.0,0.0,5.0,1.0,1.0,8.0,202.0,4.0,310.0,1.0,200.0,6.0,40.0,12000.0,1.0,True
50.0,22.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,205.0,4.0,1050.0,11.0,200.0,1.0,29.0,71010.0,1.0,False
63.0,23.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,700.0,4.0,3090.0,1.0,700.0,2.0,50.0,160000.0,1.0,True
65.0,23.0,1.0,2.0,0.0,1.0,1.0,2.0,9.0,700.0,4.0,3090.0,1.0,700.0,2.0,16.0,30000.0,1.0,True
76.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,6.0,117.0,4.0,4120.0,1.0,100.0,1.0,48.0,85800.0,1.0,False
65.0,16.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,130.0,4.0,3603.0,1.0,100.0,1.0,24.0,40300.0,1.0,False
49.0,16.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,123.0,4.0,6230.0,1.0,100.0,1.0,40.0,10400.0,1.0,True
21.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,123.0,4.0,5240.0,1.0,100.0,1.0,8.0,6900.0,1.0,False
39.0,15.0,3.0,2.0,0.0,1.0,1.0,1.0,9.0,807.0,4.0,4020.0,1.0,200.0,1.0,45.0,22000.0,1.0,True
38.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,204.0,4.0,1530.0,11.0,200.0,7.0,30.0,152300.0,1.0,False
38.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,9.0,204.0,4.0,2310.0,0.0,0.0,1.0,4.0,12500.0,6.0,False
27.0,17.0,5.0,2.0,0.0,4.0,1.0,1.0,8.0,103.0,4.0,4020.0,1.0,100.0,1.0,40.0,12000.0,1.0,False
24.0,19.0,5.0,2.0,0.0,4.0,1.0,1.0,8.0,103.0,4.0,4020.0,1.0,100.0,1.0,30.0,5000.0,1.0,False
51.0,11.0,1.0,2.0,0.0,4.0,1.0,1.0,8.0,103.0,4.0,4055.0,1.0,100.0,1.0,40.0,15000.0,1.0,False
48.0,16.0,1.0,2.0,0.0,4.0,1.0,2.0,8.0,103.0,4.0,4230.0,1.0,100.0,1.0,40.0,13000.0,1.0,False
24.0,14.0,5.0,2.0,0.0,1.0,1.0,1.0,9.0,500.0,4.0,4140.0,0.0,0.0,1.0,25.0,800.0,3.0,False
26.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,4.0,8740.0,1.0,3700.0,1.0,40.0,30000.0,1.0,False
36.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,117.0,4.0,2640.0,1.0,100.0,1.0,40.0,95000.0,1.0,False
49.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,9.0,102.0,4.0,2545.0,1.0,100.0,3.0,35.0,14000.0,1.0,True
50.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,102.0,4.0,2310.0,1.0,100.0,2.0,45.0,74000.0,1.0,False
22.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,9.0,102.0,4.0,7700.0,7.0,100.0,1.0,40.0,33000.0,1.0,False
22.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,102.0,4.0,4720.0,1.0,100.0,1.0,25.0,19000.0,1.0,True
47.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,124.0,4.0,2320.0,1.0,100.0,4.0,50.0,60000.0,1.0,True
52.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,124.0,4.0,9130.0,1.0,100.0,1.0,50.0,25000.0,1.0,False
66.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,800.0,4.0,5740.0,11.0,800.0,7.0,30.0,50000.0,1.0,False
69.0,20.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,800.0,4.0,1530.0,11.0,800.0,7.0,40.0,60000.0,1.0,False
39.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,800.0,4.0,2710.0,0.0,0.0,6.0,10.0,31900.0,6.0,False
62.0,22.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,4.0,1240.0,11.0,500.0,6.0,40.0,33000.0,1.0,False
67.0,21.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,500.0,4.0,2350.0,1.0,500.0,1.0,8.0,22700.0,1.0,False
25.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,109.0,4.0,6230.0,1.0,200.0,1.0,60.0,60000.0,1.0,False
52.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,109.0,4.0,5810.0,1.0,100.0,1.0,40.0,12500.0,1.0,False
51.0,22.0,5.0,2.0,0.0,4.0,1.0,1.0,1.0,209.0,4.0,2014.0,1.0,200.0,3.0,43.0,64000.0,1.0,True
35.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,805.0,4.0,6260.0,1.0,800.0,1.0,50.0,42000.0,1.0,True
59.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,900.0,4.0,800.0,1.0,900.0,6.0,30.0,32000.0,1.0,False
60.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,900.0,4.0,5521.0,1.0,900.0,3.0,19.0,105000.0,1.0,False
37.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,126.0,4.0,800.0,11.0,100.0,1.0,40.0,60400.0,1.0,False
37.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,126.0,4.0,5510.0,0.0,0.0,1.0,16.0,280.0,3.0,False
63.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,115.0,4.0,910.0,1.0,100.0,1.0,40.0,44000.0,1.0,False
70.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,107.0,4.0,2635.0,11.0,100.0,6.0,16.0,24650.0,1.0,False
38.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,107.0,4.0,2320.0,1.0,100.0,3.0,50.0,54000.0,1.0,False
18.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,107.0,4.0,2722.0,0.0,0.0,2.0,20.0,250.0,6.0,False
59.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,119.0,4.0,5110.0,1.0,100.0,1.0,45.0,43700.0,1.0,False
52.0,21.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,134.0,4.0,2310.0,1.0,100.0,3.0,40.0,37000.0,1.0,True
68.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,100.0,4.0,230.0,1.0,100.0,1.0,60.0,113000.0,1.0,True
30.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,100.0,4.0,5240.0,1.0,100.0,1.0,40.0,24000.0,1.0,True
28.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,101.0,4.0,7410.0,1.0,100.0,2.0,50.0,61000.0,1.0,False
57.0,18.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,101.0,4.0,4760.0,1.0,100.0,1.0,40.0,1880.0,1.0,False
73.0,21.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,209.0,4.0,2600.0,1.0,200.0,6.0,30.0,16500.0,1.0,True
68.0,19.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,118.0,4.0,5120.0,1.0,100.0,2.0,40.0,64000.0,1.0,False
77.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,111.0,4.0,5240.0,1.0,100.0,1.0,40.0,32000.0,1.0,True
66.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,108.0,4.0,4920.0,0.0,0.0,6.0,20.0,60000.0,6.0,False
64.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,108.0,4.0,4920.0,0.0,0.0,7.0,50.0,10000.0,6.0,False
75.0,17.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,121.0,4.0,940.0,0.0,0.0,6.0,25.0,56400.0,6.0,False
44.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,4.0,4760.0,1.0,300.0,1.0,42.0,96000.0,1.0,False
40.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,4.0,5400.0,1.0,300.0,1.0,30.0,2500.0,1.0,False
18.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,4.0,4720.0,1.0,300.0,1.0,35.0,4500.0,1.0,False
47.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,9.0,105.0,4.0,3324.0,1.0,100.0,1.0,60.0,117160.0,1.0,True
17.0,14.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,105.0,4.0,4110.0,0.0,0.0,1.0,10.0,400.0,6.0,False
93.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,116.0,4.0,2100.0,1.0,100.0,3.0,4.0,30950.0,1.0,False
24.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,103.0,4.0,2310.0,0.0,0.0,1.0,7.0,700.0,6.0,False
24.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,103.0,4.0,1460.0,1.0,100.0,1.0,42.0,19200.0,1.0,True
73.0,18.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,700.0,4.0,4760.0,1.0,700.0,1.0,48.0,51800.0,1.0,False
64.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,203.0,4.0,6355.0,1.0,200.0,1.0,40.0,33200.0,1.0,True
69.0,16.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,900.0,4.0,5120.0,1.0,6700.0,6.0,40.0,28200.0,1.0,True
26.0,16.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,115.0,4.0,3602.0,1.0,100.0,1.0,40.0,22000.0,1.0,False
62.0,21.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,115.0,4.0,52.0,11.0,100.0,1.0,60.0,125000.0,1.0,False
36.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,103.0,4.0,4810.0,1.0,100.0,1.0,50.0,110000.0,1.0,True
31.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,103.0,4.0,3255.0,1.0,100.0,1.0,36.0,56000.0,1.0,False
52.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,132.0,4.0,20.0,1.0,100.0,1.0,40.0,117000.0,1.0,True
33.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,104.0,4.0,5420.0,1.0,100.0,1.0,40.0,40000.0,1.0,False
36.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,104.0,4.0,4850.0,1.0,100.0,1.0,40.0,80000.0,1.0,False
41.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,805.0,4.0,10.0,1.0,800.0,1.0,45.0,156000.0,1.0,True
17.0,13.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,805.0,4.0,5240.0,0.0,0.0,1.0,5.0,1500.0,6.0,False
21.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,103.0,4.0,5400.0,1.0,100.0,1.0,40.0,8000.0,1.0,True
22.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,103.0,4.0,5240.0,0.0,0.0,1.0,40.0,7200.0,3.0,False
60.0,18.0,3.0,2.0,0.0,4.0,1.0,2.0,8.0,208.0,4.0,4510.0,1.0,200.0,1.0,24.0,19000.0,1.0,False
31.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,116.0,4.0,5240.0,0.0,0.0,1.0,15.0,3500.0,6.0,False
30.0,20.0,4.0,2.0,0.0,1.0,3.0,1.0,2.0,117.0,4.0,60.0,1.0,100.0,1.0,40.0,35000.0,1.0,True
79.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,102.0,4.0,4760.0,1.0,100.0,7.0,40.0,81400.0,1.0,False
77.0,16.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,102.0,4.0,5120.0,1.0,100.0,7.0,40.0,82200.0,1.0,False
